#ID U-ID KIER PLEC TRYB RODZAJ
8830,17111,7,f,3,3
8831,17117,7,f,3,3
8832,8362,11,f,2,4
8833,20475,3,f,3,3
8834,23800,21,f,2,3
8835,20930,3,m,3,3
8836,17107,7,m,3,3
8837,15899,3,m,3,3
8838,960,7,m,2,3
8839,19967,3,f,3,3
8840,17161,3,f,3,3
8841,23801,21,f,2,3
8842,8474,11,f,2,4
8843,20476,3,f,3,3
8844,19634,6,f,2,2
8845,3980,6,f,2,2
8846,314,2,f,3,2
8847,4382,3,f,3,3
8848,4455,3,f,3,3
8849,8453,11,f,2,4
8850,4051,2,f,2,4
8851,4293,3,m,3,3
8852,13215,11,f,2,2
8853,23802,21,f,2,3
8854,1902,3,f,3,3
8855,8516,11,f,2,2
8856,23788,21,m,2,3
8857,1097,7,f,2,3
8858,19701,21,f,2,3
8859,1004,7,f,2,3
8860,23789,21,m,2,3
8861,1005,7,m,2,3
8862,1252,7,f,2,3
8863,5604,9,f,3,2
8864,923,7,f,2,3
8865,23790,21,f,2,3
8866,17105,7,f,3,3
8867,1105,7,f,2,3
8868,1029,7,f,2,3
8869,267,7,f,2,3
8870,1020,7,f,2,3
8871,18495,6,f,2,2
8872,1716,14,f,3,2
8873,920,7,f,2,3
8874,23791,21,f,2,3
8875,948,7,f,2,3
8876,5601,9,m,3,2
8877,23803,21,f,2,3
8878,1081,7,f,2,3
8879,15857,9,f,3,2
8880,23804,21,f,2,3
8881,23792,21,f,2,3
8882,15813,9,m,3,2
8883,1777,21,f,2,3
8884,15866,9,f,3,2
8885,23793,21,f,2,3
8886,23794,21,f,2,3
8887,16005,10,f,2,4
8888,3996,2,f,3,2
8889,23795,21,f,2,3
8890,4530,3,m,3,3
8891,9238,21,m,2,3
8892,1036,7,f,2,3
8893,23805,21,m,2,3
8894,15811,9,f,3,2
8895,23796,21,f,2,3
8896,1987,21,m,2,3
8897,23797,21,f,2,3
8898,23798,21,m,2,3
8899,15841,9,f,3,2
8900,15838,9,f,3,2
8901,23799,21,m,2,3
8902,15823,9,f,3,2
8903,12823,10,f,2,4
8904,12833,10,f,2,4
8905,15821,9,f,3,2
8906,15831,9,f,3,2
8907,23806,21,m,2,3
8908,19147,21,f,2,3
8909,7209,10,f,2,4
8910,2048,21,f,2,3
8911,23807,21,m,2,3
8912,2110,21,f,2,3
8913,14208,21,f,2,3
8914,2818,21,f,2,3
8915,8471,11,f,2,4
8916,2736,21,f,2,3
8917,1277,7,f,2,3
8918,23808,21,m,2,3
8919,15199,26,f,1,1
8920,2660,21,f,2,3
8921,18055,9,f,2,2
8922,1542,14,f,3,2
8923,15192,26,f,1,1
8924,18416,13,m,3,4
8925,14025,7,f,2,3
8926,23810,8,f,2,2
8927,18053,9,f,2,2
8928,1727,14,f,3,2
8929,18422,13,f,3,4
8930,9190,13,f,3,4
8931,1925,21,f,2,3
8932,18051,9,f,2,2
8933,1787,9,f,2,2
8934,9868,7,f,2,3
8935,3018,21,f,3,3
8936,5973,9,f,2,2
8937,5743,9,f,2,2
8938,14065,7,m,2,3
8939,20863,9,f,2,2
8940,1997,21,m,2,3
8941,974,7,f,2,3
8942,23811,8,f,2,2
8943,9718,9,f,2,2
8944,14100,7,m,2,3
8945,23812,8,f,2,2
8946,1103,7,f,2,3
8947,2872,21,m,3,3
8948,14003,7,f,2,3
8949,2795,21,f,2,3
8950,6056,9,f,2,2
8951,18060,9,m,2,2
8952,20492,9,m,2,2
8953,2030,21,f,2,3
8954,5921,9,f,2,2
8955,6022,9,f,2,2
8956,466,7,f,2,3
8957,2015,21,f,2,3
8958,18047,9,f,2,2
8959,18019,9,f,2,2
8960,15992,9,f,2,2
8961,15832,9,f,3,2
8962,1950,21,m,2,3
8963,14094,7,m,2,3
8964,18050,9,m,2,2
8965,1992,21,f,2,3
8966,2069,21,f,2,3
8967,23813,8,f,2,2
8968,659,7,f,2,3
8969,18068,9,f,2,2
8970,20555,14,f,3,2
8971,6106,9,m,2,2
8972,1724,14,f,3,2
8973,5965,9,f,2,2
8974,15936,9,m,2,2
8975,10381,21,f,2,3
8976,18049,9,f,2,2
8977,3123,21,f,2,3
8978,1998,21,m,2,3
8979,1535,14,f,3,2
8980,21120,9,m,2,2
8981,1856,14,f,3,2
8982,3065,21,m,2,3
8983,1973,21,f,2,3
8984,10776,21,f,2,3
8985,23814,9,f,2,2
8986,18073,9,f,2,2
8987,5896,9,f,2,2
8988,20490,9,f,2,2
8989,19878,9,m,2,2
8990,1506,14,m,3,2
8991,14103,7,m,2,3
8992,14101,7,f,2,3
8993,20099,9,f,2,2
8994,2253,9,f,2,2
8995,5802,9,m,2,2
8996,20734,9,f,2,2
8997,14022,7,f,2,3
8998,14041,7,f,2,3
8999,3320,21,f,2,3
9000,8964,13,f,3,4
9001,15069,26,m,1,1
9002,18058,9,m,2,2
9003,16593,13,m,3,4
9004,15924,9,f,2,2
9005,18066,9,f,2,2
9006,1108,7,f,2,3
9007,2533,21,f,2,3
9008,9336,13,m,3,2
9009,18069,9,f,2,2
9010,5945,9,f,2,2
9011,14073,7,f,2,3
9012,23817,9,f,2,2
9013,23815,9,f,2,2
9014,20488,9,f,2,2
9015,536,7,m,2,3
9016,23816,9,f,2,2
9017,14071,7,m,2,3
9018,23818,9,m,2,2
9019,23819,9,f,2,2
9020,23350,10,f,2,2
9021,23359,10,f,2,2
9022,23820,10,f,2,2
9023,23821,10,f,2,2
9024,23822,10,f,2,2
9025,23823,10,f,2,2
9026,23824,11,f,2,2
9027,23825,11,f,2,2
9028,23826,11,f,2,2
9029,23827,11,f,2,2
9030,4020,2,f,2,4
9031,1150,7,f,2,3
9032,21106,9,f,3,2
9033,16644,12,f,2,2
9034,15807,9,m,3,2
9035,21109,9,m,3,2
9036,819,7,m,2,3
9037,6146,9,f,2,2
9038,988,7,f,2,3
9039,15983,9,m,2,2
9040,7160,10,f,2,2
9041,7242,10,f,2,2
9042,7190,10,f,2,2
9043,19172,21,m,2,3
9044,15938,9,f,2,2
9045,19436,21,m,2,3
9046,20713,9,f,3,2
9047,18429,13,m,3,4
9048,17291,21,f,3,3
9049,15921,9,m,2,2
9050,983,14,f,3,2
9051,1739,14,f,3,2
9052,23828,12,m,2,2
9053,23829,12,m,2,2
9054,23830,12,m,2,2
9055,17300,21,f,3,3
9056,15922,9,f,2,2
9057,2594,21,f,2,3
9058,9199,13,f,3,4
9059,5674,9,f,3,2
9060,915,7,f,2,3
9061,18491,21,f,2,3
9062,19369,21,f,2,3
9063,1160,7,f,2,3
9064,20717,9,f,3,2
9065,2707,21,f,2,3
9066,15971,9,f,2,2
9067,5735,9,f,2,2
9068,9284,13,f,3,4
9069,9230,13,f,3,4
9070,19475,21,m,2,3
9071,19413,21,f,2,3
9072,17308,21,f,2,3
9073,9616,13,f,3,4
9074,1732,14,f,3,2
9075,20562,21,f,3,3
9076,21102,9,f,3,2
9077,21103,9,f,3,2
9078,6075,9,m,2,2
9079,1747,14,f,3,2
9080,1743,14,f,3,2
9081,15961,9,f,2,2
9082,900,7,m,2,3
9083,20886,21,f,3,3
9084,7496,10,f,2,2
9085,7541,10,f,2,2
9086,20568,21,f,3,3
9087,15934,9,f,2,2
9088,1901,21,f,3,3
9089,2020,21,m,3,3
9090,5476,9,f,3,2
9091,205,21,f,3,3
9092,827,7,f,2,3
9093,20725,9,f,3,2
9094,17295,21,f,3,3
9095,15994,9,f,2,2
9096,19448,21,m,2,3
9097,19376,21,m,2,3
9098,5189,9,m,3,2
9099,5605,9,m,3,2
9100,15965,9,f,2,2
9101,888,7,f,2,3
9102,139,7,m,2,3
9103,16962,21,f,3,3
9104,5725,9,m,2,2
9105,2138,21,m,3,3
9106,16579,13,f,3,4
9107,5773,9,f,2,2
9108,9217,13,f,3,4
9109,21104,9,f,3,2
9110,1043,7,f,2,3
9111,9281,13,f,3,2
9112,6070,9,f,2,2
9113,1044,7,m,2,3
9114,20927,13,m,3,4
9115,970,7,f,2,3
9116,5649,9,f,3,2
9117,8771,21,f,3,3
9118,1061,7,f,2,3
9119,21028,21,m,2,3
9120,15846,9,f,3,2
9121,13900,13,f,3,2
9122,5926,9,f,2,2
9123,3401,21,f,2,3
9124,2728,21,f,2,3
9125,5906,9,f,2,2
9126,12767,10,f,3,4
9127,5454,9,f,3,2
9128,6061,9,m,2,2
9129,20961,7,m,2,3
9130,2410,21,f,3,3
9131,5912,9,f,2,2
9132,2527,21,f,2,3
9133,12775,10,f,3,4
9134,5785,9,f,2,2
9135,2515,21,f,2,3
9136,23835,21,f,3,3
9137,2644,21,f,2,3
9138,23836,21,m,3,3
9139,17030,9,m,3,2
9140,2611,21,m,2,3
9141,23837,21,f,3,3
9142,1201,7,m,2,3
9143,23838,21,m,3,3
9144,2676,21,m,3,3
9145,5915,9,f,2,2
9146,12739,10,m,3,4
9147,20708,9,f,3,2
9148,3606,21,f,2,3
9149,5992,9,m,2,2
9150,3322,21,f,3,3
9151,5213,9,f,2,2
9152,2507,21,m,2,3
9153,1028,7,f,2,3
9154,4558,21,f,2,3
9155,2018,21,f,3,3
9156,14214,21,f,3,3
9157,4021,2,f,2,4
9158,17319,21,f,3,3
9159,5870,9,f,2,2
9160,2363,21,f,2,3
9161,775,7,m,2,3
9162,2618,21,f,2,3
9163,12730,10,f,3,4
9164,19358,21,m,3,3
9165,21195,13,m,3,2
9166,2503,21,m,2,3
9167,20460,21,f,3,3
9168,12737,10,m,3,4
9169,13927,21,f,3,3
9170,2498,21,f,2,3
9171,20962,7,m,2,3
9172,9866,7,f,2,3
9173,9274,13,f,3,2
9174,4037,2,f,2,4
9175,5592,9,f,3,2
9176,2626,21,f,2,3
9177,1278,7,m,2,3
9178,23831,7,f,2,3
9179,14208,21,f,3,3
9180,23042,21,f,3,3
9181,12738,10,f,3,4
9182,1895,21,f,3,3
9183,4041,2,f,2,4
9184,23839,21,f,3,3
9185,3159,21,m,2,3
9186,23832,7,f,2,3
9187,2248,21,f,2,3
9188,1070,7,f,2,3
9189,5564,9,f,3,2
9190,2629,21,f,2,3
9191,7198,10,f,2,2
9192,23109,7,f,2,3
9193,3035,21,m,2,3
9194,20888,21,f,3,3
9195,5608,9,f,3,2
9196,5909,9,m,2,2
9197,3540,21,f,2,3
9198,23833,7,f,2,3
9199,5944,9,f,2,2
9200,23129,7,f,2,3
9201,5621,9,f,3,2
9202,2239,21,f,2,3
9203,20959,7,m,2,3
9204,4047,2,f,2,4
9205,3165,21,m,2,3
9206,10109,7,f,2,3
9207,3417,21,m,2,3
9208,23834,7,f,2,3
9209,2648,21,m,2,3
9210,20463,21,m,3,3
9211,8734,9,f,3,2
9212,19174,21,m,3,3
9213,12746,10,f,3,4
9214,7169,10,f,2,2
9215,7157,10,f,2,2
9216,3153,21,f,2,3
9217,2745,21,f,2,3
9218,12757,10,f,3,4
9219,5479,9,m,3,2
9220,2242,21,f,2,3
9221,23840,21,m,3,3
9222,19688,21,f,3,3
9223,19239,21,f,3,3
9224,23841,21,m,3,3
9225,23842,21,f,3,3
9226,23843,21,f,3,3
9227,23844,21,f,3,3
9228,23845,21,f,3,3
9229,23846,21,f,3,3
9230,23847,21,m,3,3
9231,23848,21,m,3,3
9232,19638,21,f,3,3
9233,4079,9,f,2,2
9234,3427,21,f,2,3
9235,5792,9,f,2,4
9236,15949,9,m,2,2
9237,5788,9,f,2,4
9238,2259,21,f,2,3
9239,190,9,f,2,2
9240,10959,21,f,2,3
9241,17312,21,f,3,3
9242,6144,9,f,2,2
9243,11802,9,f,2,4
9244,15964,9,f,2,2
9245,11808,9,f,2,4
9246,5999,9,f,2,2
9247,6089,9,f,2,2
9248,13792,7,f,2,3
9249,17301,21,m,3,3
9250,23849,21,f,3,3
9251,10964,21,f,2,3
9252,8647,9,f,2,2
9253,5858,9,m,2,4
9254,5869,9,m,2,4
9255,23850,21,f,3,3
9256,18033,9,f,2,2
9257,2711,21,m,2,3
9258,2774,21,m,2,3
9259,5710,9,f,2,4
9260,2288,21,f,2,3
9261,19909,9,f,2,2
9262,21110,9,f,2,2
9263,5834,9,f,2,4
9264,2263,21,m,2,3
9265,5813,9,f,2,4
9266,3038,21,m,2,3
9267,718,9,f,2,2
9268,23484,21,f,3,3
9269,21118,9,m,2,2
9270,10963,21,f,2,3
9271,2773,21,f,2,3
9272,3411,21,m,2,3
9273,3377,21,f,2,3
9274,2255,21,m,2,3
9275,22948,21,f,3,3
9276,2913,21,m,2,3
9277,6039,9,f,2,2
9278,6057,9,f,2,2
9279,3187,21,f,2,3
9280,19303,21,f,3,3
9281,2966,21,m,2,3
9282,23851,21,f,3,3
9283,5865,9,f,2,4
9284,5721,9,f,2,4
9285,8773,9,f,2,4
9286,15951,9,m,2,2
9287,3327,21,m,2,3
9288,5785,9,f,2,4
9289,3436,21,m,2,3
9290,2766,21,f,2,3
9291,6140,9,f,2,2
9292,6122,9,f,2,2
9293,3120,21,m,2,3
9294,4102,2,f,2,4
9295,2341,21,f,2,3
9296,19291,21,f,3,3
9297,911,7,f,2,3
9298,2528,21,m,2,3
9299,1929,21,f,2,3
9300,15981,9,m,2,2
9301,18045,9,f,2,2
9302,5741,9,f,2,4
9303,10029,7,f,2,3
9304,1819,9,f,2,4
9305,23852,21,m,3,3
9306,3053,21,f,2,3
9307,3425,21,m,2,3
9308,11934,9,m,2,4
9309,23853,21,m,3,3
9310,3166,21,f,2,3
9311,23568,21,m,3,3
9312,6124,9,f,2,2
9313,6134,9,m,2,2
9314,4024,2,f,2,4
9315,11953,9,f,2,4
9316,3170,21,f,2,3
9317,5716,9,f,2,4
9318,4077,9,f,2,4
9319,1258,9,f,2,2
9320,21115,9,f,2,2
9321,5881,9,m,2,2
9322,2170,21,m,2,3
9323,2525,21,f,2,3
9324,251,21,f,3,3
9325,5781,9,f,2,4
9326,5736,9,f,2,4
9327,2172,21,m,2,3
9328,10535,21,f,2,3
9329,3200,9,f,2,2
9330,6113,9,f,2,2
9331,3173,21,f,2,3
9332,23854,21,m,3,3
9333,23855,21,f,3,3
9334,23856,21,m,3,3
9335,23857,21,f,3,3
9336,23858,21,f,3,3
9337,23576,21,f,3,3
9338,23859,21,m,3,3
9339,23860,21,f,3,3
9340,23861,21,f,3,3
9341,23862,21,f,3,3
9342,23863,21,f,3,3
9343,23864,21,f,3,3
9344,2776,21,f,3,3
9345,11058,21,m,2,3
9346,21008,21,m,2,3
9347,21011,21,f,2,3
9348,21013,21,m,2,3
9349,15899,9,m,2,4
9350,2516,21,f,2,3
9351,3067,21,f,2,3
9352,2659,21,m,2,3
9353,2912,21,f,2,3
9354,6060,9,m,2,4
9355,2651,21,f,2,3
9356,4000,2,f,2,4
9357,2915,21,f,2,3
9358,21014,21,f,2,3
9359,1151,7,f,2,3
9360,2394,21,f,2,3
9361,15880,9,f,2,4
9362,2761,21,m,2,3
9363,906,7,f,2,3
9364,5778,9,f,2,4
9365,3392,21,m,3,3
9366,1157,7,m,2,3
9367,2640,21,m,2,3
9368,4086,2,f,2,4
9369,917,7,f,2,3
9370,1071,7,f,2,3
9371,4112,2,f,2,4
9372,2668,21,f,2,3
9373,2228,21,f,3,3
9374,2407,21,f,2,3
9375,2548,21,m,2,3
9376,2360,21,f,3,3
9377,2928,21,f,2,3
9378,4011,2,f,2,4
9379,3075,21,f,2,3
9380,5937,9,f,2,4
9381,910,7,f,2,3
9382,3061,21,f,2,3
9383,20733,9,f,2,2
9384,20735,9,f,2,2
9385,4090,2,f,2,4
9386,3141,21,f,3,3
9387,3311,21,m,2,3
9388,3167,21,m,2,3
9389,2486,21,f,3,3
9390,4087,2,f,2,4
9391,2671,21,f,2,3
9392,12763,10,f,3,4
9393,4114,2,f,2,4
9394,2074,21,f,3,3
9395,17687,2,f,2,4
9396,20993,21,f,2,3
9397,4117,2,f,2,4
9398,20994,21,f,2,3
9399,21000,21,f,2,3
9400,4095,2,f,2,4
9401,12774,10,f,3,4
9402,15887,9,f,2,4
9403,5935,9,f,2,4
9404,2230,21,f,3,3
9405,2488,21,m,3,3
9406,2011,21,f,3,3
9407,15908,9,m,2,4
9408,23582,21,f,3,3
9409,20405,21,m,3,3
9410,1936,21,f,3,3
9411,21006,21,f,2,3
9412,5136,9,f,2,2
9413,3340,21,f,2,3
9414,2492,21,f,3,3
9415,3451,9,f,2,2
9416,2542,9,f,2,2
9417,2800,9,f,2,2
9418,5939,9,f,2,4
9419,23865,21,m,3,3
9420,23866,21,f,3,3
9421,2779,21,f,2,3
9422,23867,21,f,3,3
9423,913,7,f,2,3
9424,15493,2,m,2,4
9425,3066,21,f,2,3
9426,2099,21,f,3,3
9427,1228,7,f,2,3
9428,21007,21,m,2,3
9429,4094,2,f,2,4
9430,1982,21,m,3,3
9431,5958,9,f,2,4
9432,639,7,f,2,3
9433,4155,2,f,2,4
9434,760,7,f,2,3
9435,19651,2,f,2,4
9436,2933,21,m,2,3
9437,682,7,m,2,3
9438,517,7,f,2,3
9439,3994,2,f,2,4
9440,444,7,f,2,3
9441,15526,2,f,2,4
9442,3988,2,f,2,4
9443,700,7,f,2,3
9444,2290,21,m,2,3
9445,3447,21,f,2,3
9446,4004,2,f,2,4
9447,4158,2,f,2,4
9448,17686,2,f,2,4
9449,2664,21,m,2,3
9450,2531,21,m,2,3
9451,2804,21,f,2,3
9452,10889,21,f,3,3
9453,2305,21,f,2,3
9454,3084,21,f,2,3
9455,15536,2,f,2,4
9456,10463,21,m,3,3
9457,15522,2,f,2,4
9458,12019,10,f,3,4
9459,10464,21,m,3,3
9460,10298,21,f,3,3
9461,2542,21,f,2,3
9462,12022,10,f,3,4
9463,16885,2,f,2,4
9464,23874,2,f,2,4
9465,20583,21,f,2,3
9466,10803,21,f,3,3
9467,3209,21,f,2,3
9468,2549,21,m,2,3
9469,2822,21,m,2,3
9470,10636,21,f,3,3
9471,20586,21,f,2,3
9472,11060,21,f,3,3
9473,3267,21,m,3,3
9474,2871,21,f,3,3
9475,422,21,f,2,3
9476,2681,21,f,2,3
9477,2417,21,f,2,3
9478,15523,2,f,2,4
9479,17352,21,f,2,3
9480,18686,21,f,2,3
9481,2685,21,f,2,3
9482,3454,21,f,2,3
9483,3457,21,f,2,3
9484,3212,21,f,2,3
9485,23875,2,m,2,4
9486,23876,2,f,2,4
9487,3453,21,f,2,3
9488,17331,21,f,2,3
9489,21015,21,m,2,3
9490,2460,21,f,2,3
9491,20820,13,f,3,2
9492,3987,2,f,2,4
9493,20826,13,f,3,2
9494,15510,2,f,2,4
9495,15535,2,f,2,4
9496,699,7,f,2,3
9497,2301,21,f,2,3
9498,23877,2,f,2,4
9499,23878,2,f,2,4
9500,2039,21,f,2,3
9501,631,7,m,2,3
9502,759,7,m,2,3
9503,448,7,m,2,3
9504,15524,2,f,2,4
9505,14237,21,f,2,3
9506,23879,2,f,2,4
9507,23880,2,f,2,4
9508,14442,23,m,1,1
9509,23881,2,f,2,4
9510,23882,2,f,2,4
9511,15519,2,f,2,4
9512,16976,2,f,2,4
9513,12778,10,f,3,4
9514,14417,21,f,2,3
9515,458,7,f,2,3
9516,20596,21,m,2,3
9517,342,13,f,3,2
9518,23868,10,m,2,4
9519,1220,7,f,2,3
9520,14243,21,m,2,3
9521,17094,7,f,2,3
9522,23871,2,f,2,4
9523,457,7,f,2,3
9524,17326,21,m,2,3
9525,15537,2,f,2,4
9526,23872,2,f,2,4
9527,23883,2,f,2,4
9528,15517,2,f,2,4
9529,479,7,f,2,3
9530,23873,2,f,2,4
9531,23884,2,f,2,4
9532,13415,2,f,2,4
9533,23885,2,f,2,4
9534,23886,2,f,2,4
9535,23887,2,m,2,4
9536,15547,2,f,2,4
9537,16928,2,f,2,4
9538,23888,2,f,2,4
9539,23889,2,f,2,4
9540,23890,2,f,2,4
9541,15516,2,f,2,4
9542,15546,2,f,2,4
9543,2039,21,f,3,3
9544,3581,21,f,2,3
9545,10383,21,m,3,3
9546,2824,21,f,2,3
9547,4025,2,f,2,4
9548,3107,21,f,2,3
9549,1999,21,f,2,3
9550,14566,23,f,1,1
9551,1424,2,f,2,4
9552,21023,21,m,2,3
9553,21160,10,f,2,2
9554,4220,3,f,3,3
9555,687,7,f,2,3
9556,152,21,f,2,3
9557,3079,21,m,2,3
9558,2827,21,m,2,3
9559,4026,2,f,2,4
9560,2819,21,f,2,3
9561,12061,10,f,3,4
9562,21165,10,m,2,2
9563,12089,10,f,3,4
9564,14498,23,f,1,1
9565,9638,10,f,2,2
9566,10362,21,f,2,3
9567,743,7,f,2,3
9568,3598,21,f,2,3
9569,777,7,f,2,3
9570,4249,3,m,3,3
9571,20782,10,f,2,2
9572,12104,10,f,3,4
9573,7484,10,f,2,2
9574,20823,13,f,3,2
9575,17322,21,m,3,3
9576,2979,21,f,2,3
9577,20561,21,f,3,3
9578,12040,10,f,3,4
9579,9951,7,f,2,3
9580,9953,7,f,2,3
9581,19711,3,f,3,3
9582,9270,13,f,3,2
9583,572,7,f,2,3
9584,613,7,f,2,3
9585,434,7,m,2,3
9586,5127,9,m,2,2
9587,19389,21,f,2,3
9588,4096,2,f,2,4
9589,2252,21,f,2,3
9590,4103,2,f,2,4
9591,563,7,m,2,3
9592,15548,2,f,2,4
9593,4119,2,f,2,4
9594,17445,21,f,2,3
9595,4006,2,f,2,4
9596,7300,10,f,2,2
9597,10027,7,m,2,3
9598,20780,10,f,2,2
9599,498,7,f,2,3
9600,19534,21,m,2,3
9601,2327,21,f,2,3
9602,7296,10,f,2,2
9603,14517,23,m,1,1
9604,14092,3,f,3,3
9605,2315,21,m,2,3
9606,2325,21,f,2,3
9607,18703,3,f,3,3
9608,19368,21,m,2,3
9609,9950,7,m,2,3
9610,4259,3,f,3,3
9611,3591,21,m,2,3
9612,12106,10,f,3,4
9613,1897,21,f,3,3
9614,2765,21,f,2,3
9615,859,7,f,2,3
9616,4064,2,f,2,4
9617,3220,21,f,2,3
9618,2448,21,f,2,3
9619,23891,2,f,2,4
9620,3524,21,f,2,3
9621,754,7,f,2,3
9622,2973,21,f,2,3
9623,632,7,f,2,3
9624,9999,7,f,2,3
9625,603,7,f,2,3
9626,9982,7,f,2,3
9627,3091,21,f,2,3
9628,4118,2,f,2,4
9629,20891,21,f,2,3
9630,756,7,m,2,3
9631,3097,21,f,2,3
9632,19386,21,f,2,3
9633,15507,2,f,2,4
9634,15505,2,f,2,4
9635,10088,7,f,2,3
9636,14550,23,f,1,1
9637,14527,23,f,1,1
9638,534,7,f,2,3
9639,17680,2,f,2,4
9640,17524,23,m,1,1
9641,769,7,m,2,3
9642,12109,10,f,3,4
9643,642,7,m,2,3
9644,1626,14,f,3,4
9645,10447,21,f,2,3
9646,1600,14,f,3,4
9647,473,7,f,2,3
9648,1166,7,f,2,3
9649,1753,14,f,3,2
9650,3574,21,m,2,3
9651,17202,21,f,3,3
9652,880,21,m,2,3
9653,1203,7,f,2,3
9654,10165,7,f,2,3
9655,10532,21,f,2,3
9656,17514,23,m,1,1
9657,14609,23,m,1,1
9658,17530,23,f,1,1
9659,584,7,f,2,3
9660,1096,7,f,2,3
9661,17310,21,f,3,3
9662,14654,23,f,1,1
9663,7349,10,f,2,2
9664,547,7,f,2,3
9665,791,7,m,2,3
9666,14168,14,f,3,2
9667,9857,7,f,2,3
9668,1771,14,f,3,2
9669,12111,10,f,3,4
9670,2453,21,m,2,3
9671,23892,52,f,2,4
9672,677,7,m,2,3
9673,12081,10,f,3,4
9674,11294,21,m,2,3
9675,793,7,f,2,3
9676,3621,21,f,2,3
9677,9869,7,f,2,3
9678,12128,10,f,3,4
9679,2829,21,f,2,3
9680,14425,21,f,2,3
9681,19340,21,f,3,3
9682,258,21,f,2,3
9683,3626,21,m,2,3
9684,9871,7,f,2,3
9685,14640,23,f,1,1
9686,2459,21,f,2,3
9687,12135,10,f,3,4
9688,1583,14,f,3,4
9689,702,7,m,2,3
9690,1610,14,f,3,4
9691,14580,23,m,1,1
9692,2445,21,m,2,3
9693,21196,13,f,3,2
9694,1084,7,f,2,3
9695,14757,23,f,1,1
9696,4069,2,f,2,2
9697,20513,21,m,2,3
9698,3527,21,m,2,3
9699,1748,14,f,3,2
9700,12009,10,f,3,4
9701,12113,10,f,3,4
9702,12068,10,f,3,4
9703,3515,21,f,2,3
9704,16933,52,f,2,4
9705,21033,23,m,1,1
9706,529,7,f,2,3
9707,929,7,f,2,3
9708,19357,21,f,3,3
9709,17679,2,f,2,4
9710,1082,7,m,2,3
9711,1586,14,f,3,4
9712,14628,23,f,1,1
9713,12121,10,f,3,4
9714,1775,14,f,3,2
9715,467,7,f,2,3
9716,17323,21,f,3,3
9717,2331,21,m,2,3
9718,773,7,f,2,3
9719,10862,21,f,2,3
9720,1246,7,f,2,3
9721,4148,2,f,2,4
9722,462,7,m,2,3
9723,523,7,f,2,3
9724,4863,52,m,2,4
9725,20990,21,f,2,3
9726,12133,10,f,3,4
9727,715,7,m,2,3
9728,4012,2,f,2,2
9729,11993,10,f,3,4
9730,9858,7,f,2,3
9731,21194,13,f,3,2
9732,487,7,m,2,3
9733,706,7,f,2,3
9734,4130,2,f,2,4
9735,20558,14,f,3,2
9736,503,7,f,2,3
9737,23893,52,f,2,4
9738,23894,52,f,2,4
9739,23895,52,m,2,4
9740,23896,52,m,2,4
9741,23897,52,f,2,4
9742,15635,52,m,2,4
9743,17005,52,f,2,4
9744,23898,52,f,2,4
9745,23899,52,f,2,4
9746,23900,52,f,2,4
9747,5085,8,f,2,4
9748,15720,8,f,2,4
9749,7105,10,f,3,4
9750,23902,8,f,2,4
9751,20578,21,f,2,3
9752,18867,21,m,2,3
9753,7107,10,f,3,4
9754,20819,13,f,3,2
9755,16745,23,m,1,1
9756,15715,8,f,2,4
9757,14219,21,f,2,3
9758,349,7,f,2,3
9759,11212,3,f,3,3
9760,5222,9,f,2,4
9761,23903,8,f,2,4
9762,12792,10,f,3,4
9763,23904,8,f,2,4
9764,20995,21,f,2,3
9765,20997,21,m,2,3
9766,11417,3,f,3,3
9767,890,7,f,2,3
9768,20999,21,f,2,3
9769,23905,8,f,2,4
9770,23906,8,f,2,4
9771,23907,8,f,2,4
9772,23908,8,f,2,4
9773,17426,21,m,2,3
9774,21016,21,f,2,3
9775,12794,10,f,3,4
9776,21021,21,f,2,3
9777,12783,10,f,3,4
9778,21022,21,f,2,3
9779,2947,21,f,2,3
9780,20829,13,f,3,2
9781,12207,10,f,3,4
9782,21001,21,f,2,3
9783,21003,21,f,2,3
9784,7462,10,f,2,2
9785,5816,9,f,2,4
9786,1017,7,f,2,3
9787,11935,9,f,2,4
9788,5189,13,m,3,2
9789,14689,23,f,1,1
9790,16723,23,m,1,1
9791,17437,21,f,2,3
9792,3393,21,m,2,3
9793,15542,3,f,3,3
9794,12217,10,f,3,4
9795,11282,3,f,3,3
9796,20592,21,m,2,3
9797,11936,9,f,2,4
9798,1000,21,m,2,3
9799,11955,9,f,2,4
9800,4236,3,f,3,3
9801,5824,9,f,2,4
9802,11966,9,f,2,4
9803,21009,21,f,2,3
9804,11971,9,f,2,4
9805,4243,3,f,3,3
9806,4245,3,m,3,3
9807,854,7,f,2,3
9808,7391,10,f,2,2
9809,7247,10,m,2,2
9810,18482,14,f,3,2
9811,847,7,f,2,3
9812,7326,10,f,2,2
9813,940,7,f,2,3
9814,11978,9,f,2,4
9815,4248,3,f,3,3
9816,2735,21,f,2,3
9817,20593,21,f,2,3
9818,925,7,f,2,3
9819,17297,21,m,3,3
9820,5810,9,m,2,4
9821,5719,9,f,2,4
9822,3018,21,f,2,3
9823,10790,21,m,2,3
9824,20519,21,f,2,3
9825,20595,21,m,2,3
9826,2454,21,m,2,3
9827,1172,7,f,2,3
9828,5867,9,f,2,4
9829,5753,9,f,2,4
9830,17312,21,f,2,3
9831,5783,9,m,2,4
9832,470,7,f,2,3
9833,4223,3,m,3,3
